20021|013131711250037|TE3208|B|3.0|TE 2083|3
20021|013131711250038|TE3206|C|2.0|TE 2062|2
20021|013131711250038|TE3317|C|2.0|TE 2172|2
20021|013131711250038|TE3316|C|2.0|TE 2262|2
20021|013131711250038|TE2201|C|2.0|TE 1013|3
20021|013131711250038|TE3208|B|3.0|TE 2083|3
20021|013131711250038|TE3203|C|2.0|TE 2032|2
20021|013131711250038|TE2214|B|3.0|TE 1142|2
20021|013131711250038|TE5301|C|2.0|TE 3013|3
20021|013131711250038|TE3218|B|3.0|TE 2183|3
20021|013131711250039|TE3218|C|2.0|TE 2183|3
20021|013131711250039|TE3317|C|2.0|TE 2172|2
20021|013131711250039|TE5301|C|2.0|TE 3013|3
20021|013131711250039|TE3316|B|3.0|TE 2262|2
20021|013131711250039|TE3206|C|2.0|TE 2062|2
20021|013131711250039|TE3203|C|2.0|TE 2032|2
20021|013131711250039|TE2201|C|2.0|TE 1013|3
20021|013131711250039|TE2214|B|3.0|TE 1142|2
20021|013131711250039|TE3208|B|3.0|TE 2083|3
20021|013131711250040|TE3206|C|2.0|TE 2062|2
20021|013131711250040|TE3317|C|2.0|TE 2172|2
20021|013131711250040|TE3316|B|3.0|TE 2262|2
20021|013131711250040|TE3208|B|3.0|TE 2083|3
20021|013131711250040|TE3203|C|2.0|TE 2032|2
20021|013131711250040|TE2214|B|3.0|TE 1142|2
20021|013131711250040|TE2201|C|2.0|TE 1013|3
20021|013131711250040|TE5301|C|2.0|TE 3013|3
20021|013131711250040|TE3218|C|2.0|TE 2183|3
20021|023131710250001|TE1219|B|3.0|TE -1219|1
20021|023131710250001|TE2222|B|3.0|TE 1221|1
20021|023131710250001|TE2213|B|3.0|TE 1132|2
20021|023131710250001|TE1320|B|3.0|TE 1202|2
20021|023131710250001|TE1314|B|3.0|TE 1242|2
20021|023131710250001|TE1201|C|2.0|TE 1123|3
20021|023131710250001|FTI1105|B|3.0|FTI-1105|2
20021|023131710250001|FTI1102|B|3.0|FTI-1102|2
20021|023131710250001|FTI1101|B|3.0|FTI 1023|3
20021|023131710250001|TE1204|B|3.0|TE 1043|3
20021|023131710250002|TE1201|B|3.0|TE 1123|3
20021|023131710250002|TE2213|B|3.0|TE 1132|2
20021|023131710250002|TE1320|B|3.0|TE 1202|2
20021|023131710250002|TE1314|C|2.0|TE 1242|2
20021|023131710250002|TE1204|B|3.0|TE 1043|3
20021|023131710250002|TE2222|B|3.0|TE 1221|1
20021|023131710250002|FTI1105|B|3.0|FTI-1105|2
20021|023131710250002|FTI1102|B|3.0|FTI-1102|2
20021|023131710250002|FTI1101|B|3.0|FTI 1023|3
20021|023131710250002|TE1219|C|2.0|TE -1219|1
20021|023131710250003|TE1219|B|3.0|TE -1219|1
20021|023131710250003|TE2213|B|3.0|TE 1132|2
20021|023131710250003|TE1320|B|3.0|TE 1202|2
20021|023131710250003|TE1314|B|3.0|TE 1242|2
20021|023131710250003|TE1204|B|3.0|TE 1043|3
20021|023131710250003|TE1201|B|3.0|TE 1123|3
20021|023131710250003|FTI1105|B|3.0|FTI-1105|2
20021|023131710250003|FTI1101|B|3.0|FTI 1023|3
20021|023131710250003|TE2222|B|3.0|TE 1221|1
20021|023131710250003|FTI1102|B|3.0|FTI-1102|2
20021|023131710250004|TE1219|B|3.0|TE -1219|1
20021|023131710250004|TE2222|B|3.0|TE 1221|1
20021|023131710250004|TE2213|B|3.0|TE 1132|2
20021|023131710250004|TE1320|B|3.0|TE 1202|2
20021|023131710250004|TE1314|C|2.0|TE 1242|2
20021|023131710250004|TE1201|B|3.0|TE 1123|3
20021|023131710250004|FTI1105|B|3.0|FTI-1105|2
20021|023131710250004|FTI1101|B|3.0|FTI 1023|3
20021|023131710250004|FTI1102|B|3.0|FTI-1102|2
20021|023131710250004|TE1204|B|3.0|TE 1043|3
20021|023131710250005|TE1204|A|4.0|TE 1043|3
20021|023131710250005|TE2222|B|3.0|TE 1221|1
20021|023131710250005|TE2213|B|3.0|TE 1132|2
20021|023131710250005|TE1320|B|3.0|TE 1202|2
20021|023131710250005|TE1219|B|3.0|TE -1219|1
20021|023131710250005|TE1201|A|4.0|TE 1123|3
20021|023131710250005|FTI1105|B|3.0|FTI-1105|2
20021|023131710250005|FTI1102|B|3.0|FTI-1102|2
20021|023131710250005|FTI1101|B|3.0|FTI 1023|3
20021|023131710250005|TE1314|B|3.0|TE 1242|2
20021|023131710250007|TE1219|C|2.0|TE -1219|1
20021|023131710250007|TE1204|B|3.0|TE 1043|3
20021|023131710250007|TE2222|B|3.0|TE 1221|1
20021|023131710250007|TE2213|B|3.0|TE 1132|2
20021|023131710250007|TE1320|B|3.0|TE 1202|2
20021|023131710250007|FTI1101|B|3.0|FTI 1023|3
20021|023131710250007|TE1201|B|3.0|TE 1123|3
20021|023131710250007|FTI1105|B|3.0|FTI-1105|2
20021|023131710250007|FTI1102|B|3.0|FTI-1102|2
20021|023131710250007|TE1314|C|2.0|TE 1242|2
20021|023131710250008|TE1201|B|3.0|TE 1123|3
20021|023131710250008|TE2213|C|2.0|TE 1132|2
20021|023131710250008|TE1320|B|3.0|TE 1202|2
20021|023131710250008|TE1314|C|2.0|TE 1242|2
20021|023131710250008|TE1204|B|3.0|TE 1043|3
20021|023131710250008|TE2222|B|3.0|TE 1221|1
20021|023131710250008|FTI1105|B|3.0|FTI-1105|2
20021|023131710250008|FTI1102|B|3.0|FTI-1102|2
20021|023131710250008|FTI1101|B|3.0|FTI 1023|3
20021|023131710250008|TE1219|B|3.0|TE -1219|1
20021|023131710250009|TE1219|B|3.0|TE -1219|1
20021|023131710250009|TE2213|C|2.0|TE 1132|2
20021|023131710250009|TE1320|B|3.0|TE 1202|2
20021|023131710250009|TE1314|D|1.0|TE 1242|2
20021|023131710250009|TE1204|B|3.0|TE 1043|3
20021|023131710250009|TE1201|B|3.0|TE 1123|3
20021|023131710250009|FTI1105|B|3.0|FTI-1105|2
20021|023131710250009|FTI1101|B|3.0|FTI 1023|3
20021|023131710250009|TE2222|C|2.0|TE 1221|1
20021|023131710250009|FTI1102|B|3.0|FTI-1102|2
20021|023131710250011|TE1219|B|3.0|TE -1219|1
20021|023131710250011|TE2222|B|3.0|TE 1221|1
20021|023131710250011|TE2213|B|3.0|TE 1132|2
20021|023131710250011|TE1320|C|2.0|TE 1202|2
20021|023131710250011|TE1314|B|3.0|TE 1242|2
20021|023131710250011|TE1201|B|3.0|TE 1123|3
20021|023131710250011|FTI1105|B|3.0|FTI-1105|2
20021|023131710250011|FTI1101|B|3.0|FTI 1023|3
20021|023131710250011|FTI1102|B|3.0|FTI-1102|2
20021|023131710250011|TE1204|B|3.0|TE 1043|3
20021|023131710250012|TE1204|B|3.0|TE 1043|3
20021|023131710250012|TE2213|B|3.0|TE 1132|2
20021|023131710250012|TE1320|B|3.0|TE 1202|2
20021|023131710250012|TE1219|B|3.0|TE -1219|1
20021|023131710250012|TE1201|B|3.0|TE 1123|3
20021|023131710250012|FTI1105|B|3.0|FTI-1105|2
20021|023131710250012|FTI1102|C|2.0|FTI-1102|2
20021|023131710250012|FTI1101|B|3.0|FTI 1023|3
20021|023131710250012|TE2222|C|2.0|TE 1221|1
20021|023131710250012|TE1314|B|3.0|TE 1242|2
20021|023131710250013|TE1219|B|3.0|TE -1219|1
20021|023131710250013|TE2222|B|3.0|TE 1221|1
